ID,lnc_10,lnc_11,lnc_19,lnc_20,lnc_21,lnc_25,lnc_26,lnc_27,lnc_40,lnc_41,lnc_46,lnc_47,lnc_16,lnc_17,lnc_18,lnc_31,lnc_33,lnc_34,lnc_35,lnc_44,lnc_45,lnc_5,lnc_6,lnc_7,lnc_8,lnc_9,lnc_13,lnc_14,lnc_15,lnc_23,lnc_24,lnc_28,lnc_29,lnc_30,lnc_36,lnc_37,lnc_38,lnc_39
LINC-MEF2D-1,5.21E-05,3.52E-05,3.87E-05,4.46E-05,3.54E-05,2.77E-05,8.27E-05,7.56E-05,1.11E-05,6.57E-05,6.30E-05,5.06E-05,8.97E-05,4.94E-05,5.21E-05,3.43E-05,6.44E-05,1.37E-05,0.000111997,2.00E-05,3.77E-06,9.95E-06,6.39E-05,7.40E-05,0.000195129,5.53E-05,2.45E-05,6.95E-05,4.84E-05,2.59E-05,3.62E-05,9.93E-05,6.31E-05,4.78E-05,5.81E-05,2.47E-05,4.49E-05,0.000135771
LINC-MEGF10-2,6.06E-05,5.68E-05,2.82E-05,3.21E-05,2.24E-05,1.95E-05,5.93E-05,9.56E-05,1.74E-05,3.68E-05,7.91E-05,3.18E-05,0.000113672,4.94E-05,0.000111625,2.33E-05,7.15E-05,9.17E-06,8.47E-05,8.22E-06,9.54E-06,9.53E-06,0.000118418,6.27E-05,0.000147801,5.33E-05,2.39E-05,0.000109884,3.67E-05,1.86E-05,8.23E-05,3.45E-05,6.78E-05,6.37E-05,5.08E-05,3.60E-05,3.77E-05,6.05E-05
LINC-MEIOB-2,0.001039123,0.000891299,0.000451226,0.000300445,0.00037492,0.000250838,0.000205366,0.001660239,0.000122941,0.000682383,0.00032222,0.000243125,0.001219442,0.000143755,0.00074706,0.000297227,0.00141004,8.01E-05,0.001365512,7.78E-05,0,0,0.001461256,0.001034002,0.002131981,0.001637346,0,0.000780045,0.00114668,0.00021026,0.001028607,0.000345479,0.001292436,0.000256385,0.000577282,0.000359729,0.000376368,0.001614571
LINC-MEIS1-18,0.000427474,0.001059839,0.000339124,0.00046194,0.000194553,0.000154163,0.000579091,0.001333823,0.000205411,0.000197239,0.000787303,0.000345694,0.001028563,0.00066843,0.000464208,0.000198935,0.000790669,0.000134898,0.001265502,0.000128633,3.29E-05,0.000107742,0.001490199,0.000868489,0.002051496,0.000748126,0.000437072,0.001265085,0.000352347,0.000179993,0.001017132,0.000352885,0.00060338,0.000487441,0.000564637,0.000400541,0.000442149,0.001260457
LINC-MEIS1-2,3.85E-05,3.88E-05,2.39E-05,2.60E-05,1.96E-05,2.76E-05,4.34E-05,8.00E-05,1.01E-05,6.88E-05,8.39E-05,7.30E-05,7.63E-05,5.36E-05,0.000112207,7.17E-05,7.26E-05,3.79E-06,0.00015654,2.69E-05,9.56E-06,4.62E-05,8.44E-05,7.04E-05,0.000119883,1.36E-05,1.76E-05,6.65E-05,1.32E-05,2.07E-05,5.22E-05,3.32E-05,4.02E-05,3.52E-05,5.12E-05,6.60E-05,4.67E-05,6.56E-05
LINC-MELTF-2,0.000764956,0.000608654,0.000356074,0.000466103,0.000499633,0.000269343,0.000595195,0.002502976,0.000368114,0.000834913,0.000950208,0.000164997,0.001448806,0.000708678,0.00126167,0.000374104,0.001020303,0.000155038,0.001579845,0.000103723,3.92E-05,0.000149374,0.000886225,0.001534194,0.000783437,0.001946785,0.000207648,0.001878607,0.00078304,0.000319079,0.00090705,0.000206887,0.000455206,0.000385014,0.00100695,0.000641453,0.000507319,0.001117191
LINC-METRNL-1,9.39E-05,0.000318723,0.000197496,0.000144278,9.53E-05,6.66E-05,0.000190944,0.000141701,8.98E-05,0.000159696,0.000305194,0.000341617,0.000219587,0.000328075,0.000279849,3.00E-05,0.000223162,5.22E-05,0.000399851,8.67E-05,1.72E-05,3.51E-05,0.000425987,0.00034386,0.000262827,0.000228965,0.00012694,0.000284025,0.000173286,6.62E-05,0.000191248,0.00059919,0.00058071,0.000359211,0.000168967,5.47E-05,0.000158762,0.000528298
LINC-METRNL-2,1.46E-05,9.05E-05,6.15E-05,0.000129001,2.42E-05,6.94E-06,3.78E-05,7.23E-05,2.78E-05,4.49E-05,0.000109174,0.000176377,0.000126066,0.00010277,0.00014521,1.89E-05,7.83E-05,3.06E-05,0.000242376,3.41E-05,1.62E-05,0,0.000372963,8.98E-05,0.0001834,6.04E-05,2.64E-05,4.42E-05,4.84E-05,4.15E-05,2.75E-05,0.000184788,0.000163552,8.10E-05,8.62E-05,0,3.31E-05,0.000213201
LINC-METTL14-1,0.000413887,0.000500801,0.000418628,0.000520007,0.000306007,0.000176744,0.000352648,0.000617944,0.000186406,0.000610992,0.000604422,0.000679143,0.00129625,0.000641188,0.001005584,0.00039348,0.000569177,0.000125506,0.001041877,0.000225999,0.000200301,0.000146245,0.001178502,0.000954188,0.00151495,0.000403034,0.000350812,0.000883297,0.000382457,0.000358623,0.000780533,0.000507492,0.000600307,0.000586353,0.000548695,0.000398801,0.000717483,0.000921199
LINC-METTL2B-3,0.000438857,0.000366004,0.000195432,0.000267005,0.000153744,0.000171642,0.000240067,0.000521457,0.000152607,0.000399927,0.000457997,0.000482813,0.000590146,0.000521849,0.000748858,0.000268934,0.000486108,0.000116653,0.001016438,0.000143791,5.11E-05,7.40E-05,0.000628838,0.000516832,0.000587799,0.000486079,0.000309373,0.000705067,0.000282134,0.000193663,0.000686192,0.000347341,0.000578469,0.000488128,0.000340099,0.000364189,0.000489196,0.000571572
LINC-METTL4-3,0.000202909,0.000255245,0.000146427,0.000187642,4.32E-05,5.17E-05,0.000143617,0.000244054,3.58E-05,0.000221238,8.70E-05,9.60E-05,0.000185248,8.92E-05,0.000155015,4.49E-05,0.000249257,3.58E-05,0.000167231,5.03E-05,1.72E-05,7.00E-06,0.000257388,0.000219408,0.000706184,0.000228177,4.22E-05,0.000117994,0.000120922,3.18E-05,0.000234682,0.000111795,0.000245884,8.65E-05,0.000137851,2.73E-05,8.80E-05,0.00036472
LINC-MEX3B-10,0.000473625,0.00018093,0,0,0,0.000171256,0.000892822,0.001695194,0,0.000663876,0.000466663,0.000246515,0.001108352,0.000837534,0,0,0.000245244,0,0.000855923,5.54E-05,0.000281607,0.000158939,0.001126394,0,0.000923754,0,0.000499654,0.001179696,0.000151328,0,0,0.000340675,0.000223754,0.000166763,7.34E-05,0.000896797,0,0.000215128
LINC-MEX3D-1,0,0.000285741,0,8.86E-05,9.14E-05,0,9.80E-05,0.00015861,0,0,0,0,7.16E-05,0,0,0,0,1.79E-05,8.73E-05,1.37E-05,0,0,0.000260738,0,0.000496737,0,0,0,0.000191775,6.81E-05,9.14E-05,8.72E-05,8.23E-05,0.0001381,0.000117898,0,0,0
LINC-MFAP3L-1,4.96E-05,5.66E-05,2.31E-05,4.94E-05,2.44E-05,1.58E-05,4.35E-05,6.09E-05,1.74E-05,4.68E-05,4.62E-05,3.92E-05,8.30E-05,4.95E-05,0.000116588,2.42E-05,4.64E-05,1.91E-05,8.16E-05,2.13E-05,9.81E-06,8.25E-06,0.000135028,7.61E-05,0.000211652,6.01E-05,6.26E-05,0.000105523,2.42E-05,1.68E-05,3.52E-05,2.84E-05,3.41E-05,4.06E-05,5.87E-05,4.77E-05,1.77E-05,6.65E-05
LINC-MFAP5-2,8.56E-05,0.00019592,0.000107069,0.00010233,5.36E-05,4.64E-05,8.34E-05,0.000243373,6.31E-05,8.44E-05,0.000171938,3.80E-05,0.000303273,0.000147828,0.00023341,4.45E-05,9.63E-05,2.10E-05,0.000230993,2.81E-05,6.98E-06,2.09E-05,0.000238022,0.000127331,0.000477713,0.000128781,7.88E-05,0.000186193,0.000143008,2.97E-05,9.41E-05,2.56E-05,0.00015902,0.000132729,0.000132242,0.000166857,0.000116056,0.00022785
LINC-MFHAS1-2,5.59E-05,3.65E-05,4.20E-05,5.22E-05,2.22E-05,1.31E-05,7.93E-05,4.11E-05,1.46E-05,5.89E-05,0.000156149,4.02E-05,0.000131441,9.95E-05,0.000146929,4.33E-05,3.35E-05,2.87E-05,0.000118148,2.42E-05,3.60E-06,3.04E-06,0.000159074,0.000224069,0.000169662,4.08E-05,2.86E-05,8.35E-05,5.26E-05,2.63E-05,0.000166652,4.25E-05,0.00013215,4.89E-05,4.92E-05,2.31E-05,2.14E-05,9.22E-05
LINC-MFNG-1,0.00013329,8.40E-05,8.51E-05,0.000105433,3.47E-05,3.49E-05,0.000102747,9.03E-05,3.91E-05,7.11E-05,0.000101165,4.70E-05,0.000152793,0.000123391,0.000166103,0.000102653,0.000148456,1.69E-05,0.000199043,1.62E-05,1.35E-05,8.87E-06,0.000186209,0.000138922,0.000235539,6.97E-05,2.98E-05,0.000164398,9.06E-05,4.79E-05,0.00021371,3.80E-05,9.73E-05,0.000143283,6.90E-05,7.39E-05,8.20E-05,0.000195042
LINC-MFSD1-2,4.62E-05,4.48E-05,0.00010355,0.000169004,8.29E-05,2.04E-05,2.81E-05,6.29E-05,1.64E-05,3.67E-05,9.87E-05,2.43E-05,6.68E-05,6.13E-05,8.60E-05,3.14E-05,2.53E-05,1.21E-05,5.84E-05,1.14E-05,5.06E-06,1.70E-05,0.000130311,5.66E-05,0.000122551,1.81E-05,2.72E-05,0.00011061,4.68E-05,2.46E-05,6.70E-05,2.89E-05,5.31E-05,2.72E-05,5.83E-05,2.08E-05,3.45E-05,6.87E-05
LINC-MFSD2A-1,0.000151344,0.000205051,0.000119499,0.000103086,8.48E-05,6.14E-05,8.46E-05,0.000268552,2.33E-05,0.000136822,6.58E-05,0.000109989,0.000232487,0.000178546,0.000373597,3.71E-05,0.000231693,2.14E-05,0.000407261,4.34E-05,4.45E-05,1.13E-05,0.000262232,0.000271452,0.000405916,0.000349568,5.81E-05,0.000365979,0.000281424,8.39E-05,0.000267081,0.000140382,0.00014944,9.96E-05,0.000157028,6.19E-05,0.000101592,0.000397728
LINC-MFSD2A-2,0.00028834,8.64E-05,0.000242879,0.000145014,5.70E-05,6.46E-05,0.000275553,0.000178884,9.87E-05,0.00055248,0.000776612,4.49E-05,0.000970316,0.00054339,0.00014014,0.000167897,0.000488546,0.000145642,0.000737507,0.000121072,0,3.23E-05,0.001087385,0.000260985,0.001170453,0.000263768,0.000254582,0.001042703,0.000272066,9.56E-05,0.000856037,0.000111321,0.000101282,0.000196864,0.000135674,0.000438121,0.000459397,0.000858771
LINC-MGAT1-2,2.64E-05,5.84E-05,3.39E-05,5.92E-05,3.35E-05,1.75E-05,4.56E-05,7.85E-05,2.83E-05,5.03E-05,0.000104736,5.55E-05,0.000127783,4.33E-05,9.30E-05,1.79E-05,6.30E-05,1.83E-05,0.000124012,1.21E-05,6.72E-06,9.07E-06,0.000176056,6.90E-05,0.000254887,7.27E-05,6.86E-05,0.000132191,4.12E-05,2.33E-05,0.000108903,4.39E-05,5.97E-05,9.14E-05,9.98E-05,2.24E-05,3.97E-05,0.000150966
LINC-MGAT4A-1,4.60E-05,6.12E-05,6.06E-05,5.95E-05,1.58E-05,2.21E-05,4.49E-05,9.93E-05,2.57E-05,5.78E-05,6.84E-05,5.51E-05,0.000100501,7.55E-05,8.83E-05,2.44E-05,9.86E-05,1.86E-05,8.31E-05,8.73E-06,2.00E-05,7.24E-06,0.000108081,7.55E-05,0.000117793,2.98E-05,1.34E-05,0.000124194,9.55E-05,3.73E-05,7.87E-05,9.33E-05,0.000110847,5.35E-05,5.94E-05,1.68E-05,2.32E-05,5.67E-05
LINC-MGMT-10,0.000108769,0.000142419,0.00019074,0.000155568,6.69E-05,1.75E-05,0.00010453,6.43E-05,1.93E-05,3.26E-05,7.47E-05,6.68E-05,0.000342373,6.69E-05,0.000111794,0.000144121,0.000139472,1.25E-05,0.000141779,9.05E-05,0,2.37E-05,0.00022709,0.00025061,0.000609136,0.000289543,6.42E-05,0.000488052,0.00027597,7.55E-05,0.000450152,6.83E-05,0.000219989,0.000237779,9.10E-05,0.000140553,1.97E-05,5.67E-05
LINC-MICAL2-2,7.30E-05,0.000106333,4.76E-05,4.59E-05,4.83E-05,3.68E-05,4.74E-05,0.000140295,2.84E-05,3.98E-05,0.000130767,2.93E-05,0.000158743,0.00010615,0.000130054,1.74E-05,8.49E-05,1.83E-05,0.00018126,2.09E-05,0,3.69E-06,0.000274288,8.11E-05,0.0003771,7.45E-05,8.92E-05,0.000267441,6.64E-05,2.64E-05,0.000175311,3.68E-05,6.72E-05,9.46E-05,7.49E-05,7.49E-05,6.56E-05,8.94E-05
LINC-MICB-1,3.72E-05,3.31E-05,4.08E-05,5.22E-05,2.11E-05,2.55E-05,8.54E-05,0.000118236,2.62E-05,7.91E-05,0.000117417,3.99E-05,0.000155242,9.52E-05,0.000122945,4.92E-05,5.15E-05,7.97E-06,9.66E-05,1.27E-05,5.48E-06,1.45E-05,0.000173954,0.000153191,0.000240511,8.44E-05,5.17E-05,9.45E-05,0.000100277,2.13E-05,0.000108203,3.81E-05,5.65E-05,8.79E-05,4.31E-05,8.51E-05,3.58E-05,0.000129283
LINC-MICB-3,0.000195707,0.000198722,1.95E-11,1.10E-11,0.000133768,8.73E-05,0.000363776,0,0,0.000159627,0.00034498,5.48E-14,0.00045818,0,0.000416804,0,0.000291296,9.84E-05,0.000437575,0,2.21E-05,1.80E-05,0.000637416,0.000466902,0.000526803,0.000219413,0,0,0.00020026,8.76E-05,5.94E-12,0,0,0.000232416,0,0.000166086,0.000188317,8.75E-08
LINC-MID1IP1-9,0.000116905,0.000111952,3.26E-05,3.97E-05,1.64E-05,2.75E-05,7.90E-05,0.000167353,9.47E-06,8.29E-05,4.61E-05,8.08E-06,0.000154049,5.25E-05,5.71E-05,4.23E-05,4.05E-05,9.42E-07,3.04E-05,8.37E-06,1.90E-05,1.99E-05,0.000185128,4.84E-05,0.000162503,7.52E-05,4.31E-05,5.06E-05,9.76E-05,2.03E-05,8.96E-05,4.69E-05,4.46E-05,9.79E-05,8.71E-05,8.61E-05,3.08E-05,8.49E-05
LINC-MINPP1-2,9.53E-05,0.000198037,7.55E-05,0.000100087,8.53E-05,3.74E-05,0.000111551,0.000212313,7.18E-05,0.000133685,0.000139039,6.67E-05,0.000275959,0.000189283,0.00027573,4.57E-05,0.000176352,2.87E-05,0.000164224,2.89E-05,1.61E-05,1.79E-05,0.000193793,0.000279489,0.000532046,0.000143835,6.47E-05,0.000263168,0.000130305,1.52E-05,0.000266043,5.63E-05,0.000218218,0.000133924,0.000155339,8.31E-05,6.78E-05,0.000248086
LINC-MKI67-3,0,0,0.000146188,8.12E-05,0.000102346,0,8.23E-05,0.000172346,3.65E-05,0,0,0.000217444,0,0,0.000202536,0,0.0001915,4.69E-05,0,0,0,0.000187762,0,0.000352862,0.000821817,0.000125494,0,0,0,3.72E-05,0,0,0,0,0,0.000196897,0,0.000243775
LINC-MKLN1-1,0.000433009,0.000721223,0.000377574,0.000429605,0.000277159,0.000262305,0.000336719,0.000948758,8.31E-05,0.000993675,0.000440597,0.000348093,0.001029591,0.00074351,0.001041766,0.000266145,0.000688609,0.000179966,0.000945565,0.000121261,5.11E-05,0.000133591,0.000848425,0.000827286,0.002474708,0.000634799,0.000406642,0.001179221,0.000493258,0.000362099,0.001225755,0.00077115,0.000879314,0.000416449,0.000584659,0.000405134,0.000722801,0.001449834
LINC-MKLN1-2,9.32E-05,0.000152337,6.99E-05,5.01E-05,4.95E-05,5.96E-05,6.24E-05,0.000259289,2.16E-05,0.000268126,9.99E-05,8.42E-05,0.00013706,0.00018328,0.000200558,3.28E-05,0.000166176,3.36E-05,0.000195228,2.11E-05,1.17E-05,2.66E-05,0.000170908,0.000144433,0.000358368,0.00011008,7.06E-05,0.000191354,7.43E-05,8.32E-05,0.000150908,0.000229804,0.000261596,6.98E-05,7.47E-05,0.000102596,0.000129997,0.000365334
LINC-MKLN1-3,0.000224185,0.000259063,0.000138068,0.000171277,0.000118934,6.87E-05,9.18E-05,0.000420971,5.67E-05,0.000346044,0.000192996,0.000193747,0.000463707,0.000279647,0.000492106,9.12E-05,0.000305372,6.89E-05,0.000612614,9.69E-05,2.54E-05,5.77E-05,0.000474555,0.000401868,0.001004118,0.000375563,0.000245668,0.000485197,0.000310078,0.00017522,0.000540733,0.000336008,0.000355948,0.000235114,0.000206932,0.000169322,0.000389679,0.000624869
LINC-MLLT3-1,0.000352377,0.000139898,0.000100898,0.000177696,4.32E-05,5.70E-05,0.000116654,0.000475519,3.23E-05,0.00011671,0.000138666,8.86E-05,0.00023498,0.000147945,0.000334641,7.71E-05,0.000363621,1.78E-05,0.000315532,2.19E-05,4.15E-05,1.59E-05,0.000203948,0.000235658,0.000204817,0.000221353,3.60E-05,0.000321962,0.00022152,5.63E-05,0.000265867,5.95E-05,7.28E-05,0.000102759,9.05E-05,0.000126927,0.000104951,0.000293907
LINC-MLNR-1,0,0.000132101,9.01E-06,1.98E-05,4.13E-05,5.58E-05,9.87E-05,9.50E-05,4.35E-05,0,9.88E-05,4.00E-06,0.000688479,9.25E-05,0.00024714,0,6.32E-05,0,3.17E-05,1.88E-05,0,0,0,0,0.000200199,0,3.71E-05,0,0,2.39E-05,0,4.80E-05,2.97E-05,0.000194379,0,0,7.75E-05,0.000119727
LINC-MLXIPL-1,0,0.000292139,0.000125829,0,1.52E-06,0,8.05E-06,0,1.56E-05,0,0,0,0.000413102,0.000132812,0.000316571,0,0.000284316,1.46E-05,0,0,0,0,0.000210239,0,3.18E-05,0.000499725,7.32E-05,3.84E-05,0,0,0.00029086,0.000208658,0,0,0,0,0,1.43E-05
LINC-MMP19-3,0.000103149,0.000283154,6.26E-05,6.13E-05,7.20E-05,5.37E-05,8.45E-05,0.000220792,7.79E-05,0,6.24E-05,5.29E-05,0,9.35E-05,0.000186481,1.77E-05,0.000236347,0,0.000131307,4.18E-05,0,2.93E-05,0.000277178,0.000471529,0.000833182,0.000114203,8.11E-05,0.000291633,0.000100662,4.17E-05,0.000107436,6.06E-05,3.37E-05,0.000172456,9.79E-05,0,0,0.000172263
LINC-MMS22L-1,6.14E-05,6.43E-05,5.61E-05,7.75E-05,3.52E-05,7.14E-05,6.88E-05,0.000118296,2.19E-05,7.54E-05,9.24E-05,4.93E-05,0.000221353,5.02E-05,0.000142247,2.32E-05,0.000135715,2.59E-05,8.01E-05,1.33E-05,2.74E-05,2.49E-05,0.000213276,8.99E-05,0.000287674,8.07E-05,1.06E-05,0.000187643,2.37E-05,4.40E-05,0.000273835,3.89E-05,0.000122443,5.49E-05,9.57E-05,3.17E-05,8.09E-05,0.000213734
LINC-MN1-10,0.000160162,0,0.000110353,5.90E-05,0,0,0,0,0,0,0.000141117,0,0,0,0,7.94E-05,0.000557623,0,0,2.07E-05,0,0,0,0,0,0,0,0,0,2.50E-05,0.000480794,0,0.00044644,0.000120896,0.000154648,0.00047741,0,0
LINC-MN1-15,0,4.41E-05,0,1.49E-05,3.42E-05,2.58E-05,1.38E-05,0.000150563,1.56E-05,8.36E-05,0.000116673,1.48E-05,7.88E-05,4.32E-05,3.79E-05,4.55E-05,0,2.17E-05,0.000108174,4.33E-06,1.91E-05,0,0.000253615,0.000122793,0.000173108,0.000242723,0.000112737,0,4.88E-05,2.41E-05,0.000119922,5.02E-05,5.38E-05,2.89E-05,2.30E-06,5.69E-06,8.29E-05,0
LINC-MN1-7,0,3.03E-05,4.51E-05,5.46E-05,2.58E-05,5.78E-05,1.65E-05,0.000184361,5.17E-05,4.77E-05,0.00011698,3.51E-05,0,0,4.79E-05,5.64E-05,0.000226832,1.75E-05,0.000176448,2.01E-05,4.17E-05,0,9.40E-05,8.09E-05,0.000290274,5.72E-05,0,0.000134971,5.29E-05,6.95E-06,0.000170935,4.03E-05,4.74E-05,7.80E-05,0,0,4.51E-05,0.00020119
LINC-MOB1A-1,0.000127164,0.000109729,4.71E-05,6.23E-05,3.09E-05,2.18E-05,6.33E-05,0.000165523,3.59E-05,9.92E-05,6.16E-05,6.39E-05,0.000117214,4.31E-05,0.00021173,2.91E-05,8.98E-05,3.44E-05,7.71E-05,1.73E-05,8.44E-06,6.50E-06,0.000168702,0.000103728,0.000192905,0.000125153,5.52E-05,0.000155043,7.83E-05,3.71E-05,0.000144112,5.18E-05,7.62E-05,8.72E-05,8.82E-05,5.66E-05,2.07E-05,0.000159977
LINC-MOB3A-1,1.52E-05,1.94E-05,4.86E-05,7.09E-05,3.84E-05,1.67E-05,8.82E-05,0.000189473,3.93E-05,8.22E-05,0.000151054,2.18E-05,5.30E-05,3.15E-05,4.52E-05,2.14E-05,0.000112013,2.60E-05,0.00019776,1.50E-05,3.32E-05,2.75E-05,0.000163308,0.000185484,0.000119866,0.00011296,0.000102669,0.000128902,0.000150143,2.26E-05,2.98E-05,0.000130147,0.000109969,5.97E-05,7.88E-05,6.60E-05,5.76E-05,0.000178483
LINC-MOG-1,0.00011612,2.45E-05,3.28E-05,0.000110507,2.67E-06,2.07E-05,6.43E-05,9.56E-05,5.52E-06,4.46E-05,0.00016253,4.94E-05,7.81E-05,0.000111275,7.20E-05,1.87E-05,9.06E-05,9.09E-06,6.01E-05,1.32E-05,1.61E-05,0,3.58E-05,8.91E-05,0.000193935,0.000104737,3.93E-05,2.19E-05,0.00011186,2.74E-05,5.45E-05,6.11E-05,8.11E-05,1.15E-05,1.43E-05,3.83E-05,6.56E-05,9.07E-05
LINC-MOGS-1,0.000204246,0,7.61E-05,0,3.59E-05,6.77E-05,8.26E-05,0.000182357,0,0.0002284,0,6.91E-05,0,0,0,0.000133924,0,4.55E-05,0,0.000224265,0,0,0,0.000174459,0.000163333,0,0,0,0,0,0,0.000233445,0.000224086,0,0,0,0,0.000118677
LINC-MORC2-1,0.001304408,0.00107981,0.000826004,0.00095685,0.000454462,0.000381277,0.001049712,0.001481232,0.000350063,0.001669118,0.00124184,0.000714647,0.002064145,0.001206063,0.001864397,0.000798138,0.001536303,0.000285965,0.002170231,0.000328719,0.000240047,0.000298751,0.001679853,0.001699049,0.001713967,0.001200021,0.000523191,0.002093181,0.001367856,0.000541078,0.001904085,0.000608283,0.001416099,0.001573776,0.001290664,0.000945312,0.000765633,0.001395243
LINC-MORC2-2,0,0,0,4.01E-05,0,5.41E-05,0,2.47E-09,2.10E-05,0.000138242,7.95E-05,8.13E-05,0,0.000143005,0.000162565,3.28E-05,0.000143603,4.06E-05,6.37E-05,1.89E-05,0,4.36E-05,0,0,0.000136441,0,0,0,0,0,0,1.42E-06,0.000109831,3.78E-11,0.000176499,0.000246895,0.000104095,0.000334433
LINC-MORF4L1-1,0.00015628,0.00012129,8.33E-05,0.000124146,5.91E-05,5.71E-05,0.000108703,0.00035247,4.48E-05,9.42E-05,0.000162186,7.79E-05,0.000198741,0.000130048,0.000261662,5.73E-05,0.000216692,2.78E-05,0.00026506,2.38E-05,2.07E-05,2.10E-05,0.000256035,0.000143423,0.000365876,0.00018259,6.34E-05,0.000258301,0.00014057,5.23E-05,0.000173974,9.52E-05,0.000145481,0.000150502,0.000127907,9.95E-05,0.000105441,0.000310864
LINC-MOSPD1-2,0.000207839,0.000520502,0.00018212,0.000216591,8.11E-05,2.85E-05,0.000159383,0.00048947,0.000130156,0.000310178,0.00021796,0.000283043,0.000396334,0.000296471,0.000849873,0.000175127,0.000358811,3.97E-05,0.000827707,7.70E-05,0,0,0.000435539,0.000464624,0.000397202,0.000446691,0.000294957,0.000974455,0.000250415,7.34E-05,0.000424954,0.000136901,0.000517138,0,6.65E-05,0.000240451,2.46E-05,0.000478326
LINC-MOXD1-2,3.86E-05,6.08E-05,5.03E-05,4.64E-05,3.81E-05,1.39E-05,6.49E-05,0.000120973,1.67E-05,3.53E-05,0.000116605,3.54E-05,8.49E-05,8.34E-05,0.00012933,2.72E-05,4.46E-05,1.30E-05,7.97E-05,1.60E-05,2.53E-05,2.88E-05,0.000115194,0.000112021,0.000181682,8.22E-05,5.30E-05,6.38E-05,7.84E-05,2.32E-05,0.000123636,2.80E-05,7.40E-05,4.50E-05,3.66E-05,2.29E-05,7.83E-05,7.88E-05
LINC-MPLKIP-1,0.000241235,0,0,4.55E-05,0,5.33E-05,0.000182661,9.19E-05,2.32E-05,0,0.000391609,0,0,0,0.000238283,0,0,0,0,2.83E-05,0,0,0,0,0.000105031,0,0,0.000360602,0,5.23E-05,0,0,0,0,0,0,0.000239946,0.000115818
LINC-MPP2-2,0.00015635,0.000128084,0.000107186,0.000152649,4.77E-05,5.79E-05,0.000111015,0.00028259,4.00E-05,0.000172854,0.000148866,0.000235751,0.000239615,0.000288091,0.000270487,9.55E-05,0.000192573,2.25E-05,0.000257161,4.39E-05,2.77E-05,9.25E-06,0.000444713,0.000254028,0.000415045,0.000143125,9.82E-05,0.000337352,0.000147318,0.000101979,0.00014554,0.00013238,0.00019332,0.00027748,0.000173617,4.43E-05,8.92E-05,0.000452425
LINC-MPP6-2,0,3.80E-05,5.99E-05,4.89E-05,0,1.76E-05,0.000135464,0.000188035,5.51E-05,0,0,6.07E-05,5.92E-05,0,0.000257652,0,0,2.85E-06,0.000153686,0,3.70E-05,0,8.36E-05,0,0,0.000154247,0,0.000659104,0,1.26E-05,4.66E-05,0,4.88E-05,4.27E-06,0,5.97E-05,0,5.06E-05
LINC-MPPE1-1,1.98E-05,6.49E-05,6.39E-05,8.72E-05,1.97E-05,1.27E-05,3.27E-05,4.91E-05,1.11E-05,1.03E-05,1.88E-05,0.00010361,0.000116104,4.54E-05,9.79E-06,2.33E-05,1.77E-05,3.11E-05,0.000167937,2.22E-05,1.12E-05,9.36E-06,0.000128278,9.44E-05,0.000169871,1.94E-05,3.61E-05,5.94E-05,2.13E-05,3.81E-05,0.000211951,0.000156379,0.000155648,2.34E-05,8.79E-05,0,4.52E-05,0.000156179
LINC-MPPE1-2,1.10E-05,8.26E-05,2.68E-05,2.18E-05,2.37E-05,1.33E-05,6.08E-05,5.09E-05,2.20E-05,5.00E-05,1.79E-05,2.50E-05,0.000252193,3.67E-05,0.000140209,2.45E-05,0.000133862,2.24E-05,6.01E-05,1.75E-05,0,3.06E-06,0.000139193,0.000125133,0.000193916,0.000123442,4.70E-05,0.000148269,1.38E-05,1.47E-05,5.97E-05,6.83E-05,6.20E-05,8.47E-05,1.85E-05,6.77E-05,3.73E-05,0.000175095
LINC-MPV17L2-1,0.000101202,3.50E-05,4.88E-05,6.78E-05,5.51E-05,1.87E-05,4.58E-05,9.79E-05,3.53E-05,4.59E-05,6.34E-05,2.95E-05,0.000115581,1.34E-05,0.00016918,1.89E-05,0.000160617,4.56E-06,0.000175615,2.85E-05,1.56E-05,0,0.000126881,0.000102262,0.000233421,7.19E-05,1.57E-05,7.67E-06,0.00011438,1.12E-05,5.73E-05,6.93E-05,0.000101931,6.54E-05,3.11E-05,1.31E-05,6.86E-05,9.94E-05
LINC-MRM3-1,0.000153151,5.14E-05,0.000113575,0.00011407,4.54E-05,6.45E-05,0.000163216,0.000179307,2.58E-05,8.75E-05,5.94E-05,4.56E-05,0.000334847,0.000148092,0.000109206,0.000132724,0.000232692,1.82E-05,0.000104943,4.39E-05,0,1.86E-05,0.000184008,0.000214629,0.000321505,9.84E-05,3.89E-05,0.000200139,4.99E-05,7.36E-05,0.000270172,8.51E-05,0.000133731,0.000260562,8.54E-05,3.68E-05,0.000242993,0.000369309
LINC-MRPL1-1,5.44E-05,3.68E-05,5.13E-05,8.50E-05,3.54E-05,1.35E-05,3.23E-05,4.52E-05,5.59E-06,9.61E-05,6.56E-05,4.18E-05,9.66E-05,9.05E-05,9.11E-05,5.74E-05,8.18E-05,7.97E-06,0.000151762,1.32E-05,0,1.10E-05,6.78E-05,8.59E-05,7.97E-05,5.94E-05,9.64E-06,0.000126826,4.85E-05,2.09E-05,9.85E-05,0.00011868,8.48E-05,2.99E-05,3.75E-05,1.71E-05,6.96E-05,0.000108888
